date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,result,home_elo,away_elo,elo_diff,is_neutral
2021-11-11,Uganda,Kenya,1,1,FIFA World Cup qualification,Entebbe,Uganda,False,D,1525.50239870609,1515.693815438486,9.808583267604035,0
2021-11-11,Rwanda,Mali,0,3,FIFA World Cup qualification,Kigali,Rwanda,False,A,1451.2675641033504,1588.9162826123063,-137.64871850895588,0
2021-11-11,China PR,Oman,1,1,FIFA World Cup qualification,Sharjah,United Arab Emirates,True,D,1603.685242002979,1643.7860624514444,-40.100820448465356,1
2021-11-11,Ethiopia,Ghana,1,1,FIFA World Cup qualification,Johannesburg,South Africa,True,D,1464.0212946852755,1633.8756152484666,-169.8543205631911,1
2021-11-11,Congo,Namibia,1,1,FIFA World Cup qualification,Brazzaville,Congo,False,D,1438.6860951485387,1496.5979232397785,-57.91182809123984,0
2021-11-11,Togo,Senegal,1,1,FIFA World Cup qualification,Lomé,Togo,False,D,1425.5527428376772,1734.4654089988067,-308.91266616112944,0
2021-11-11,Benin,Madagascar,2,0,FIFA World Cup qualification,Cotonou,Benin,False,H,1536.7475668424352,1435.1268104987626,101.62075634367261,0
2021-11-11,Lebanon,Iran,1,2,FIFA World Cup qualification,Sidon,Lebanon,False,A,1509.6874979465906,1822.2079499829197,-312.52045203632906,0
2021-11-11,Iraq,Syria,1,1,FIFA World Cup qualification,Al Rayyan,Qatar,True,D,1671.9384346087124,1521.1633954961712,150.7750391125412,1
2021-11-11,South Africa,Zimbabwe,1,0,FIFA World Cup qualification,Johannesburg,South Africa,False,H,1639.808272879443,1457.945833287768,181.86243959167496,0
2021-11-12,Moldova,Scotland,0,2,FIFA World Cup qualification,Chișinău,Moldova,False,A,1239.9306245648193,1604.2995100988267,-364.3688855340074,0
2021-11-12,Denmark,Faroe Islands,3,1,FIFA World Cup qualification,Copenhagen,Denmark,False,H,1797.8100422464947,1293.713610131715,504.09643211477965,0
2021-11-12,Austria,Israel,4,2,FIFA World Cup qualification,Klagenfurt,Austria,False,H,1621.5044517594974,1514.5323461435162,106.97210561598126,0
2021-11-12,Guinea,Guinea-Bissau,0,0,FIFA World Cup qualification,Conakry,Guinea,False,D,1503.51140106432,1459.894473003179,43.616928061140925,0
2021-11-12,Andorra,Poland,1,4,FIFA World Cup qualification,Andorra la Vella,Andorra,False,A,1184.6732043130212,1680.254712071389,-495.5815077583677,0
2021-11-12,Hungary,San Marino,4,0,FIFA World Cup qualification,Budapest,Hungary,False,H,1592.0686342622746,1038.277087615202,553.7915466470727,0
2021-11-12,Uruguay,Argentina,0,1,FIFA World Cup qualification,Montevideo,Uruguay,False,A,1736.1923821388316,1875.0679989399932,-138.87561680116164,0
2021-11-12,Italy,Switzerland,1,1,FIFA World Cup qualification,Rome,Italy,False,D,1868.34140387099,1767.6987564402937,100.64264743069634,0
2021-11-12,England,Albania,5,0,FIFA World Cup qualification,London,England,False,H,1870.9423768978659,1519.1023089277107,351.84006797015513,0
2021-11-12,Northern Ireland,Lithuania,1,0,FIFA World Cup qualification,Belfast,Northern Ireland,False,H,1512.869993673605,1319.0554590723154,193.81453460128955,0
2021-11-12,Djibouti,Algeria,0,4,FIFA World Cup qualification,Cairo,Egypt,True,A,1298.9296209782533,1774.251622581051,-475.3220016027976,1
2021-11-12,El Salvador,Jamaica,1,1,FIFA World Cup qualification,San Salvador,El Salvador,False,D,1553.9843434526365,1587.8144489535962,-33.83010550095969,0
2021-11-12,Honduras,Panama,2,3,FIFA World Cup qualification,San Pedro Sula,Honduras,False,A,1539.856328973073,1586.5301555132241,-46.67382654015114,0
2021-11-12,Canada,Costa Rica,1,0,FIFA World Cup qualification,Edmonton,Canada,False,H,1702.880751669486,1573.7356824482563,129.14506922122973,0
2021-11-12,Morocco,Sudan,3,0,FIFA World Cup qualification,Rabat,Morocco,False,H,1722.6720447314685,1426.9316089130598,295.74043581840874,0
2021-11-12,Angola,Egypt,2,2,FIFA World Cup qualification,Luanda,Angola,False,D,1459.5368334342545,1681.8746812628638,-222.33784782860926,0
2021-11-12,Gabon,Libya,1,0,FIFA World Cup qualification,Franceville,Gabon,False,H,1486.6322937516072,1431.360855989121,55.27143776248613,0
2021-11-12,Burkina Faso,Niger,1,1,FIFA World Cup qualification,Marrakech,Morocco,True,D,1598.8756976986062,1386.9064535308419,211.96924416776437,1
2021-11-12,United States,Mexico,2,0,FIFA World Cup qualification,Cincinnati,United States,False,H,1799.6400869777783,1786.038480710662,13.601606267116267,0
2021-11-13,Montenegro,Netherlands,2,2,FIFA World Cup qualification,Podgorica,Montenegro,False,D,1460.6065726035702,1783.3882084099614,-322.78163580639125,0
2021-11-13,Norway,Latvia,0,0,FIFA World Cup qualification,Oslo,Norway,False,D,1626.6763695369239,1305.9033167363757,320.77305280054816,0
2021-11-13,Belgium,Estonia,3,1,FIFA World Cup qualification,Brussels,Belgium,False,H,1884.477780150323,1416.3216713410288,468.1561088092942,0
2021-11-13,Wales,Belarus,5,1,FIFA World Cup qualification,Cardiff,Wales,False,H,1676.2216872066444,1386.1164379368768,290.1052492697677,0
2021-11-13,France,Kazakhstan,8,0,FIFA World Cup qualification,Paris,France,False,H,1905.6080747990613,1340.5212144594914,565.08686033957,0
2021-11-13,Bosnia and Herzegovina,Finland,1,3,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,A,1576.532311852619,1571.1783517774713,5.353960075147597,0
2021-11-13,Ivory Coast,Mozambique,3,0,FIFA World Cup qualification,Cotonou,Benin,True,H,1679.148749068608,1433.1838032407265,245.96494582788137,1
2021-11-13,Malawi,Cameroon,0,4,FIFA World Cup qualification,Johannesburg,South Africa,True,A,1434.0482823343207,1627.7003909582681,-193.65210862394747,1
2021-11-13,Turkey,Gibraltar,6,0,FIFA World Cup qualification,Istanbul,Turkey,False,H,1631.4424358418987,1196.814285022622,434.6281508192767,0
2021-11-13,Cape Verde,Central African Republic,2,1,FIFA World Cup qualification,Mindelo,Cape Verde,False,H,1534.383940418744,1414.9919880285133,119.3919523902307,0
2021-11-13,Equatorial Guinea,Tunisia,1,0,FIFA World Cup qualification,Malabo,Equatorial Guinea,False,H,1476.0127225821102,1685.8117822343313,-209.7990596522211,0
2021-11-13,Zambia,Mauritania,4,0,FIFA World Cup qualification,Lusaka,Zambia,False,H,1506.4012754687528,1483.756301173683,22.644974295069915,0
2021-11-13,Sri Lanka,Seychelles,0,1,Mahinda Rajapaksa Cup,Colombo,Sri Lanka,False,A,1191.4196368736837,1213.666794196478,-22.247157322794237,0
2021-11-13,Bangladesh,Maldives,2,1,Mahinda Rajapaksa Cup,Colombo,Sri Lanka,True,H,1296.1393458416087,1319.5394003194672,-23.400054477858475,1
2021-11-13,Sierra Leone,Comoros,0,2,Friendly,Sapanca,Turkey,True,A,1471.946225446472,1463.2648372185938,8.681388227878188,1
2021-11-13,Nicaragua,Cuba,2,0,Friendly,Managua,Nicaragua,False,H,1393.260886629497,1421.9353890980628,-28.674502468565834,0
2021-11-13,Burundi,Myanmar,2,1,Friendly,Manavgat,Turkey,True,H,1431.2776429831565,1375.1805288335395,56.09711414961703,1
2021-11-13,Liberia,Nigeria,0,2,FIFA World Cup qualification,Tangier,Morocco,True,A,1412.2903499258714,1642.732072241178,-230.4417223153066,1
2021-11-14,Spain,Sweden,1,0,FIFA World Cup qualification,Seville,Spain,False,H,1839.5502585370327,1716.795640966594,122.75461757043877,0
2021-11-14,Greece,Kosovo,1,1,FIFA World Cup qualification,Athens,Greece,False,D,1601.9606461083695,1458.1254277820763,143.83521832629322,0
2021-11-14,Croatia,Russia,1,0,FIFA World Cup qualification,Split,Croatia,False,H,1685.6785957854177,1671.8493924727952,13.82920331262244,0
2021-11-14,Armenia,Germany,1,4,FIFA World Cup qualification,Yerevan,Armenia,False,A,1466.6747410631115,1805.71327402901,-339.03853296589864,0
2021-11-14,Slovenia,Cyprus,2,1,FIFA World Cup qualification,Ljubljana,Slovenia,False,H,1511.3741187367668,1304.3451328045442,207.02898593222267,0
2021-11-14,Liechtenstein,Romania,0,2,FIFA World Cup qualification,Vaduz,Liechtenstein,False,A,1178.247356735236,1582.4227858920585,-404.1754291568225,0
2021-11-14,North Macedonia,Iceland,3,1,FIFA World Cup qualification,Skopje,North Macedonia,False,H,1537.269984645291,1537.7819666494354,-0.511982004144329,0
2021-11-14,Malta,Slovakia,0,6,FIFA World Cup qualification,Ta' Qali,Malta,False,A,1272.1239349888695,1560.7697692175652,-288.6458342286958,0
2021-11-14,Luxembourg,Republic of Ireland,0,3,FIFA World Cup qualification,Luxembourg,Luxembourg,False,A,1399.4309486858385,1572.3018415848865,-172.87089289904793,0
2021-11-14,Madagascar,Tanzania,1,1,FIFA World Cup qualification,Antananarivo,Madagascar,False,D,1423.6775817174444,1443.0319688376442,-19.354387120199817,0
2021-11-14,DR Congo,Benin,2,0,FIFA World Cup qualification,Kinshasa,DR Congo,False,H,1521.072561858034,1548.1967956237534,-27.124233765719282,0
2021-11-14,Senegal,Congo,2,0,FIFA World Cup qualification,Thiès,Senegal,False,H,1723.0900512075584,1441.3286059231323,281.76144528442615,0
2021-11-14,Ghana,South Africa,1,0,FIFA World Cup qualification,Cape Coast,Ghana,False,H,1626.6223820163316,1648.1226357166875,-21.50025370035587,0
2021-11-14,Zimbabwe,Ethiopia,1,1,FIFA World Cup qualification,Harare,Zimbabwe,False,D,1449.6314704505235,1471.2745279174105,-21.643057466887058,0
2021-11-14,Mali,Uganda,1,0,FIFA World Cup qualification,Agadir,Morocco,True,H,1598.8894049025841,1525.05081671925,73.8385881833342,1
2021-11-14,Nicaragua,Cuba,2,0,Friendly,Managua,Nicaragua,False,H,1410.5784061945906,1404.6178695329693,5.9605366616212905,0
2021-11-14,Azerbaijan,Qatar,2,2,Friendly,Baku,Azerbaijan,False,D,1324.49662784773,1617.5246718389672,-293.02804399123715,0
2021-11-14,Portugal,Serbia,1,2,FIFA World Cup qualification,Lisbon,Portugal,False,A,1835.9836178290545,1693.8855901467377,142.0980276823168,0
2021-11-15,Switzerland,Bulgaria,4,0,FIFA World Cup qualification,Lucerne,Switzerland,False,H,1772.2080948831008,1485.5569049231096,286.65118995999114,0
2021-11-15,Albania,Andorra,1,0,FIFA World Cup qualification,Tirana,Albania,False,H,1515.372181404078,1182.9280221216343,332.4441592824437,0
2021-11-15,Poland,Hungary,1,2,FIFA World Cup qualification,Warsaw,Poland,False,A,1681.9998942627758,1593.3366138055424,88.66328045723344,0
2021-11-15,Austria,Moldova,4,1,FIFA World Cup qualification,Klagenfurt,Austria,False,H,1632.7281835355886,1236.431668036769,396.29651549881964,0
2021-11-15,Scotland,Denmark,2,0,FIFA World Cup qualification,Glasgow,Scotland,False,H,1607.798466626877,1799.4760917205313,-191.67762509365434,0
2021-11-15,San Marino,England,0,10,FIFA World Cup qualification,Serravalle,San Marino,False,A,1037.0091080719342,1874.6725044214986,-837.6633963495644,0
2021-11-15,Israel,Faroe Islands,3,2,FIFA World Cup qualification,Netanya,Israel,False,H,1503.308614367425,1292.0475606576788,211.2610537097462,0
2021-11-15,Namibia,Togo,0,1,FIFA World Cup qualification,Johannesburg,South Africa,True,A,1493.955412465185,1436.9281006289254,57.027311836259514,1
2021-11-15,Guinea-Bissau,Sudan,0,0,FIFA World Cup qualification,Marrakech,Morocco,True,D,1461.8926207177503,1421.9988210659747,39.89379965177568,1
2021-11-15,Georgia,Uzbekistan,1,0,Friendly,Gori,Georgia,False,H,1490.0141142426548,1587.9215704402552,-97.90745619760037,0
2021-11-15,Northern Ireland,Italy,0,0,FIFA World Cup qualification,Belfast,Northern Ireland,False,D,1520.7679884167294,1863.832065428183,-343.0640770114535,0
2021-11-15,Niger,Djibouti,7,2,FIFA World Cup qualification,Niamey,Niger,False,H,1395.6135742235042,1296.9817076520894,98.63186657141478,0
2021-11-15,Lithuania,Kuwait,1,1,Friendly,Vilnius,Lithuania,False,D,1311.157464329191,1466.7716841650156,-155.61421983582454,0
2021-11-15,Kenya,Rwanda,2,1,FIFA World Cup qualification,Nairobi,Kenya,False,H,1516.1453974253259,1441.2944418130726,74.8509556122533,0
2021-11-16,Vietnam,Saudi Arabia,0,1,FIFA World Cup qualification,Hanoi,Vietnam,False,A,1553.969122973709,1710.9705797895617,-157.00145681585263,0
2021-11-16,Oman,Japan,0,1,FIFA World Cup qualification,Muscat,Oman,False,A,1641.9475083717557,1763.5692293651414,-121.62172099338568,0
2021-11-16,Jamaica,United States,1,1,FIFA World Cup qualification,Kingston,Jamaica,False,D,1586.261420055441,1815.014029662484,-228.75260960704304,0
2021-11-16,Canada,Mexico,2,1,FIFA World Cup qualification,Edmonton,Canada,False,H,1713.192975796186,1770.6645380259563,-57.47156222977037,0
2021-11-16,Panama,El Salvador,2,1,FIFA World Cup qualification,Panama City,Panama,False,H,1600.3935836350015,1555.5373723507917,44.85621128420985,0
2021-11-16,Bosnia and Herzegovina,Ukraine,0,2,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False,A,1560.2857723940826,1676.8629881475183,-116.57721575343567,0
2021-11-16,Finland,France,0,2,FIFA World Cup qualification,Helsinki,Finland,False,A,1587.4248912360076,1906.7992033621088,-319.37431212610113,0
2021-11-16,Wales,Belgium,1,1,FIFA World Cup qualification,Cardiff,Wales,False,D,1681.2913460202985,1886.502535103718,-205.2111890834194,0
2021-11-16,Czech Republic,Estonia,2,0,FIFA World Cup qualification,Prague,Czech Republic,False,H,1666.9899307302583,1414.296916387634,252.69301434262434,0
2021-11-16,Gibraltar,Latvia,1,3,FIFA World Cup qualification,Gibraltar,Gibraltar,False,A,1194.391128614017,1317.5422854506255,-123.1511568366086,0
2021-11-16,Montenegro,Turkey,1,2,FIFA World Cup qualification,Podgorica,Montenegro,False,A,1472.2889102928045,1633.8655922505038,-161.5766819576993,0
2021-11-16,Netherlands,Norway,2,0,FIFA World Cup qualification,Rotterdam,Netherlands,False,H,1771.705870720727,1615.037400822674,156.668469898053,0
2021-11-16,Bolivia,Uruguay,3,0,FIFA World Cup qualification,La Paz,Bolivia,False,H,1498.1685794164114,1726.267679232807,-228.09909981639566,0
2021-11-16,Venezuela,Peru,1,2,FIFA World Cup qualification,Caracas,Venezuela,False,A,1563.289837912841,1652.1771090238312,-88.88727111099024,0
2021-11-16,Colombia,Paraguay,0,0,FIFA World Cup qualification,Barranquilla,Colombia,False,D,1748.9070222211485,1578.160704858101,170.7463173630474,0
2021-11-16,Argentina,Brazil,0,0,FIFA World Cup qualification,San Juan,Argentina,False,D,1884.9927018460178,1938.7136037852083,-53.720901939190526,0
2021-11-16,Chile,Ecuador,0,2,FIFA World Cup qualification,Santiago,Chile,False,A,1666.0147174680428,1667.498775640998,-1.4840581729552014,0
2021-11-16,China PR,Australia,1,1,FIFA World Cup qualification,Sharjah,United Arab Emirates,True,D,1605.5237960826678,1728.975429535443,-123.45163345277524,1
2021-11-16,Syria,Iran,0,3,FIFA World Cup qualification,Amman,Jordan,True,A,1527.7014747821506,1826.7510327095772,-299.0495579274266,1
2021-11-16,Costa Rica,Honduras,2,1,FIFA World Cup qualification,San José,Costa Rica,False,H,1563.4234583215564,1525.9929008512956,37.43055747026074,0
2021-11-16,Lebanon,United Arab Emirates,0,1,FIFA World Cup qualification,Sidon,Lebanon,False,A,1505.144415219933,1620.6795519470575,-115.53513672712438,0
2021-11-16,Iraq,South Korea,0,3,FIFA World Cup qualification,Al Rayyan,Qatar,True,A,1665.400355322733,1764.9463427680503,-99.54598744531722,1
2021-11-16,Belarus,Jordan,1,0,Friendly,Minsk,Belarus,False,H,1381.0467791232227,1615.2013240026602,-234.15454487943748,0
2021-11-16,Kazakhstan,Tajikistan,1,0,Friendly,Nur-Sultan,Kazakhstan,False,H,1339.330085896444,1466.1799032315635,-126.8498173351195,0
2021-11-16,New Zealand,Gambia,2,0,Friendly,Dubai,United Arab Emirates,True,H,1536.3903110198114,1478.6702174131121,57.720093606699265,1
2021-11-16,Indonesia,Afghanistan,0,1,Friendly,Antalya,Turkey,True,A,1427.7381211933978,1428.9453682478706,-1.207247054472873,1
2021-11-16,Maldives,Seychelles,0,0,Mahinda Rajapaksa Cup,Colombo,Sri Lanka,True,D,1302.4634144313313,1228.6436726776642,73.81974175366713,1
2021-11-16,Sri Lanka,Bangladesh,2,1,Mahinda Rajapaksa Cup,Colombo,Sri Lanka,False,H,1176.4427583924974,1313.2153317297445,-136.7725733372472,0
2021-11-16,Algeria,Burkina Faso,2,2,FIFA World Cup qualification,Blida,Algeria,False,D,1776.1995359072148,1590.168577005944,186.03095890127088,0
2021-11-16,Bahrain,Kyrgyzstan,4,2,Friendly,Isa Town,Bahrain,False,H,1648.186476549808,1525.4008842713029,122.78559227850519,0
2021-11-16,Tunisia,Zambia,3,1,FIFA World Cup qualification,Radès,Tunisia,False,H,1661.1752439779038,1521.359910055719,139.8153339221849,0
2021-11-16,Liberia,Central African Republic,3,1,FIFA World Cup qualification,Tangier,Morocco,True,H,1405.5788600696267,1404.2835251574666,1.295334912160115,1
2021-11-16,Nigeria,Cape Verde,1,1,FIFA World Cup qualification,Lagos,Nigeria,False,D,1649.4435620974227,1545.0924032897908,104.35115880763192,0
2021-11-16,Mozambique,Malawi,1,0,FIFA World Cup qualification,Cotonou,Benin,True,H,1426.9339786647329,1426.1447242715174,0.7892543932155149,1
2021-11-16,Cameroon,Ivory Coast,1,0,FIFA World Cup qualification,Douala,Cameroon,False,H,1635.6039490210715,1685.3985736446016,-49.794624623530126,0
2021-11-16,Egypt,Gabon,2,1,FIFA World Cup qualification,Alexandria,Egypt,False,H,1672.8369446252593,1500.1082070945727,172.72873753068666,0
2021-11-16,Libya,Angola,1,1,FIFA World Cup qualification,Benghazi,Libya,False,D,1417.8849426461557,1468.574570071859,-50.68962742570329,0
2021-11-16,Morocco,Guinea,3,0,FIFA World Cup qualification,Casablanca,Morocco,False,H,1727.6048325785537,1501.5132533497485,226.09157922880513,0
2021-11-16,Mauritania,Equatorial Guinea,1,1,FIFA World Cup qualification,Nouakchott,Mauritania,False,D,1468.7976665867168,1500.6492608385377,-31.85159425182087,0
2021-11-19,Sri Lanka,Seychelles,3,3,Mahinda Rajapaksa Cup,Colombo,Sri Lanka,False,D,1198.4349801621868,1231.9929489554072,-33.557968793220425,0
2021-11-25,Indonesia,Myanmar,4,1,Friendly,Antalya,Turkey,True,H,1411.793716751072,1361.7416790386628,50.052037712409174,1
2021-11-30,United Arab Emirates,Syria,2,1,Arab Cup,Doha,Qatar,True,H,1631.5467774153572,1522.8476437573474,108.69913365800971,1
2021-11-30,Tunisia,Mauritania,5,1,Arab Cup,Al Rayyan,Qatar,True,H,1671.0629487277497,1470.2603911626004,200.8025575651493,1
2021-11-30,Qatar,Bahrain,1,0,Arab Cup,Al Khor,Qatar,False,H,1606.5229590072247,1658.75620277672,-52.2332437694954,0
2021-11-30,Iraq,Oman,1,1,Arab Cup,Al Wakrah,Qatar,True,D,1653.8631609346307,1631.3303039120315,22.532857022599273,1
2021-12-01,Morocco,Palestine,4,0,Arab Cup,Al Wakrah,Qatar,True,H,1734.4501041802578,1531.046654173412,203.4034500068458,1
2021-12-01,Saudi Arabia,Jordan,0,1,Arab Cup,Al Rayyan,Qatar,True,A,1720.1954039512557,1589.8001590528077,130.39524489844803,1
2021-12-01,Algeria,Sudan,4,0,Arab Cup,Al Rayyan,Qatar,True,H,1768.3670787847864,1423.8279667271543,344.5391120576321,1
2021-12-01,Egypt,Lebanon,1,0,Arab Cup,Doha,Qatar,True,H,1681.4789380643244,1494.2771897516334,187.20174831269105,1
2021-12-03,Bahrain,Iraq,0,0,Arab Cup,Doha,Qatar,True,D,1640.3687330983066,1652.8269369488082,-12.458203850501604,1
2021-12-03,Qatar,Oman,2,1,Arab Cup,Al Rayyan,Qatar,False,H,1624.9104286856382,1632.366527897854,-7.456099212215804,0
2021-12-03,Mauritania,United Arab Emirates,0,1,Arab Cup,Doha,Qatar,True,A,1462.5992452597297,1642.6981718732754,-180.0989266135457,1
2021-12-03,Syria,Tunisia,2,0,Arab Cup,Al Khor,Qatar,True,H,1511.6962492994292,1678.7240946306204,-167.0278453311912,1
2021-12-04,Sudan,Egypt,0,5,Arab Cup,Doha,Qatar,True,A,1419.9570972451468,1689.605552305183,-269.6484550600362,1
2021-12-04,Palestine,Saudi Arabia,1,1,Arab Cup,Al Rayyan,Qatar,True,D,1523.472408870934,1698.4573953131526,-174.98498644221854,1
2021-12-04,Lebanon,Algeria,0,2,Arab Cup,Al Wakrah,Qatar,True,A,1486.1505755107748,1772.2379482667939,-286.087372756019,1
2021-12-04,El Salvador,Ecuador,1,1,Friendly,Houston,United States,True,D,1541.5916758288693,1683.4304326521221,-141.83875682325288,1
2021-12-04,Jordan,Morocco,0,4,Arab Cup,Al Rayyan,Qatar,True,A,1611.5381676909108,1742.0243494827357,-130.48618179182495,1
2021-12-05,Singapore,Myanmar,3,0,AFF Championship,Kallang,Singapore,False,H,1393.950451023857,1348.0308462167243,45.91960480713283,0
2021-12-05,Timor-Leste,Thailand,0,2,AFF Championship,Kallang,Singapore,True,A,1197.0284341954668,1505.9662284822105,-308.9377942867436,1
2021-12-06,Oman,Bahrain,3,0,Arab Cup,Al Rayyan,Qatar,True,H,1616.0232145423531,1640.942208823421,-24.918994281067853,1
2021-12-06,Qatar,Iraq,3,0,Arab Cup,Al Khor,Qatar,False,H,1641.253742041139,1652.2534612236939,-10.999719182554827,0
2021-12-06,Syria,Mauritania,1,2,Arab Cup,Al Wakrah,Qatar,True,A,1534.845687446595,1454.2222563951827,80.62343105141235,1
2021-12-06,Tunisia,United Arab Emirates,1,0,Arab Cup,Doha,Qatar,True,H,1655.5746564834544,1651.0751607378224,4.499495745631975,1
2021-12-06,Cambodia,Malaysia,1,3,AFF Championship,Bishan,Singapore,True,A,1309.4377143914753,1481.3374117776195,-171.89969738614423,1
2021-12-06,Laos,Vietnam,0,2,AFF Championship,Bishan,Singapore,True,A,1241.2721446742275,1544.7442988120151,-303.4721541377876,1
2021-12-07,Jordan,Palestine,5,1,Arab Cup,Doha,Qatar,True,H,1601.2798251827999,1530.912100239655,70.36772494314482,1
2021-12-07,Morocco,Saudi Arabia,1,0,Arab Cup,Doha,Qatar,True,H,1752.2826919908466,1691.0177039444316,61.264988046415056,1
2021-12-07,Algeria,Egypt,1,1,Arab Cup,Al Wakrah,Qatar,True,D,1777.4070669762386,1695.1980539846622,82.2090129915764,1
2021-12-07,Lebanon,Sudan,1,0,Arab Cup,Al Rayyan,Qatar,True,H,1480.9814568013303,1414.3645955656675,66.61686123566278,1
2021-12-08,Mexico,Chile,2,2,Friendly,Austin,United States,True,D,1752.0417533242644,1650.0830604569187,101.95869286734569,1
2021-12-08,Myanmar,Timor-Leste,2,0,AFF Championship,Kallang,Singapore,True,H,1334.1332944174853,1192.4043642309482,141.72893018653713,1
2021-12-08,Singapore,Philippines,2,1,AFF Championship,Kallang,Singapore,False,H,1407.848002823096,1435.6632526941853,-27.815249871089236,0
2021-12-09,Indonesia,Cambodia,4,2,AFF Championship,Bishan,Singapore,True,H,1425.5045495730105,1300.7655834683462,124.73896610466431,1
2021-12-09,Tanzania,Uganda,0,2,Friendly,Dar es Salaam,Tanzania,False,A,1442.1415871936194,1512.400922866816,-70.25933567319657,0
2021-12-09,Malaysia,Laos,4,0,AFF Championship,Bishan,Singapore,True,H,1490.0095427007486,1236.5222144186876,253.48732828206107,1
2021-12-10,Tunisia,Oman,2,1,Arab Cup,Al Rayyan,Qatar,True,H,1671.367458630315,1633.1688129397298,38.19864569058518,1
2021-12-10,Qatar,United Arab Emirates,5,0,Arab Cup,Al Khor,Qatar,False,H,1657.7601286504434,1635.2823585909618,22.4777700594816,0
2021-12-11,Egypt,Jordan,3,1,Arab Cup,Al Wakrah,Qatar,True,H,1698.9148125894765,1614.0828659833685,84.83194660610798,1
2021-12-11,Morocco,Algeria,2,2,Arab Cup,Doha,Qatar,True,D,1765.49021823447,1773.6903083714244,-8.200090136954486,1
2021-12-11,El Salvador,Chile,0,1,Friendly,Los Angeles,United States,True,A,1547.7833767714906,1654.6481313102934,-106.8647545388028,1
2021-12-11,Timor-Leste,Philippines,0,7,AFF Championship,Kallang,Singapore,True,A,1182.5917643581076,1418.385042786402,-235.79327842829434,1
2021-12-11,Thailand,Myanmar,4,0,AFF Championship,Kallang,Singapore,True,H,1510.590298446729,1343.945894290326,166.6444041564032,1
2021-12-12,Laos,Indonesia,1,5,AFF Championship,Bishan,Singapore,True,A,1230.4872963700848,1435.994833819215,-205.50753744913027,1
2021-12-12,Vietnam,Malaysia,3,0,AFF Championship,Bishan,Singapore,True,H,1549.4942290675551,1496.0444607493514,53.44976831820372,1
2021-12-14,Singapore,Timor-Leste,2,0,AFF Championship,Kallang,Singapore,False,H,1425.1262127308794,1176.0422046707154,249.08400806016402,0
2021-12-14,Philippines,Thailand,1,2,AFF Championship,Kallang,Singapore,True,A,1424.9346024737943,1519.4549996614292,-94.5203971876349,1
2021-12-15,Indonesia,Vietnam,0,0,AFF Championship,Bishan,Singapore,True,D,1443.4992769826658,1563.052012581015,-119.55273559834927,1
2021-12-15,Cambodia,Laos,3,0,AFF Championship,Bishan,Singapore,True,H,1290.2752992221417,1222.982853206634,67.29244601550772,1
2021-12-15,Tunisia,Egypt,1,0,Arab Cup,Doha,Qatar,True,H,1685.6153998184159,1711.0839837515077,-25.46858393309185,1
2021-12-15,Qatar,Algeria,1,2,Arab Cup,Doha,Qatar,False,A,1672.7264308984475,1773.312750367947,-100.58631946949959,0
2021-12-18,Qatar,Egypt,0,0,Arab Cup,Doha,Qatar,False,D,1661.2333812755219,1693.9132084383746,-32.67982716285269,0
2021-12-18,Tunisia,Algeria,0,2,Arab Cup,Al Khor,Qatar,True,A,1702.786175131549,1784.8057999908726,-82.01962485932359,1
2021-12-18,United States,Bosnia and Herzegovina,1,0,Friendly,Los Angeles,United States,False,H,1805.7772361897694,1549.4615562480958,256.3156799416736,0
2021-12-18,Singapore,Thailand,0,2,AFF Championship,Kallang,Singapore,False,A,1431.2862330839018,1531.2064749804053,-99.92024189650351,0
2021-12-18,Myanmar,Philippines,2,3,AFF Championship,Bishan,Singapore,True,A,1335.0811930756258,1413.183127154818,-78.10193407919223,1
2021-12-19,Vietnam,Cambodia,4,0,AFF Championship,Bishan,Singapore,True,H,1557.7538819815768,1303.2145450727949,254.53933690878193,1
2021-12-19,Malaysia,Indonesia,1,4,AFF Championship,Kallang,Singapore,True,A,1482.4866772358914,1448.7974075821041,33.68926965378728,1
2021-12-22,Singapore,Indonesia,1,1,AFF Championship,Kallang,Singapore,False,D,1419.7649280939447,1466.3440116025506,-46.57908350860589,0
2021-12-23,Vietnam,Thailand,0,2,AFF Championship,Kallang,Singapore,True,A,1563.759201746419,1542.7277799703625,21.031421776056504,1
2021-12-25,Singapore,Indonesia,2,4,AFF Championship,Kallang,Singapore,False,A,1421.8972145398884,1464.211725156607,-42.31451061671851,0
2021-12-26,Thailand,Vietnam,0,0,AFF Championship,Kallang,Singapore,True,D,1559.695131475246,1546.7918502415355,12.903281233710459,1
2021-12-29,Indonesia,Thailand,0,4,AFF Championship,Kallang,Singapore,True,A,1478.2726479293485,1559.1011864614643,-80.82853853211577,1
2021-12-30,Sudan,Ethiopia,2,3,Friendly,Limbé,Cameroon,True,A,1401.3953652952148,1470.2791155233585,-68.88375022814375,1
2021-12-30,Mauritania,Burkina Faso,0,0,Friendly,Abu Dhabi,United Arab Emirates,True,D,1473.8698636679856,1598.0010341283723,-124.13117046038678,1
2021-12-31,Malawi,Comoros,2,1,Friendly,Jeddah,Saudi Arabia,True,H,1410.1810707170043,1479.6645467379287,-69.4834760209244,1
